symbol,price,timestamp
AMZN,125.49,2023-06-16
GOOGL,122.678158847093,2023-06-16
META,279.292838842343,2023-06-16
MSFT,335.919544439964,2023-06-16
NVDA,42.6635835864578,2023-06-16
AMZN,125.78,2023-06-20
GOOGL,122.251124051462,2023-06-20
META,282.602608071329,2023-06-20
MSFT,331.719691519674,2023-06-20
NVDA,43.7788407606939,2023-06-20
AMZN,124.83,2023-06-21
GOOGL,119.718708402955,2023-06-21
META,279.928950646112,2023-06-21
MSFT,327.313771049556,2023-06-21
NVDA,43.016348624545,2023-06-21
AMZN,130.15,2023-06-22
GOOGL,122.300779260256,2023-06-22
META,283.149266652693,2023-06-22
MSFT,333.348606437356,2023-06-22
NVDA,42.9963619368347,2023-06-22
AMZN,129.33,2023-06-23
GOOGL,121.496364877789,2023-06-23
META,286.975876722241,2023-06-23
MSFT,328.746431157879,2023-06-23
NVDA,42.1809050782535,2023-06-23
AMZN,127.33,2023-06-26
GOOGL,117.523948174249,2023-06-26
META,276.778209368069,2023-06-26
MSFT,322.446651777443,2023-06-26
NVDA,40.6049547522944,2023-06-26
AMZN,129.18,2023-06-27
GOOGL,117.51401713249,2023-06-27
META,285.306083237348,2023-06-27
MSFT,328.304857836821,2023-06-27
NVDA,41.8481267278766,2023-06-27
AMZN,129.04,2023-06-28
GOOGL,119.351259857877,2023-06-28
META,283.556775776983,2023-06-28
MSFT,329.560888616721,2023-06-28
NVDA,41.0896319292698,2023-06-28
AMZN,127.9,2023-06-29
GOOGL,118.278707347921,2023-06-29
META,279.81961892984,2023-06-29
MSFT,328.775869379283,2023-06-29
NVDA,40.7948282855425,2023-06-29
AMZN,130.36,2023-06-30
GOOGL,118.874569853452,2023-06-30
META,285.23650850881,2023-06-30
MSFT,334.163063896198,2023-06-30
NVDA,42.2738431761065,2023-06-30
AMZN,130.22,2023-07-03
GOOGL,119.07319068863,2023-07-03
META,284.282340803157,2023-07-03
MSFT,331.660815076866,2023-07-03
NVDA,42.3847692928988,2023-07-03
AMZN,130.38,2023-07-05
GOOGL,120.910433414017,2023-07-05
META,292.581611992956,2023-07-05
MSFT,331.817818924353,2023-07-05
NVDA,42.2888331918893,2023-07-05
AMZN,128.36,2023-07-06
GOOGL,119.281742565565,2023-07-06
META,290.21607122269,2023-07-06
MSFT,334.879393950359,2023-07-06
NVDA,42.0749756333888,2023-07-06
AMZN,129.78,2023-07-07
GOOGL,118.656086934758,2023-07-07
META,288.764941170342,2023-07-07
MSFT,330.905234060832,2023-07-07
NVDA,42.4747093875953,2023-07-07
AMZN,127.13,2023-07-10
GOOGL,115.646981281826,2023-07-10
META,292.313252325741,2023-07-10
MSFT,325.616166948597,2023-07-10
NVDA,42.1519243810735,2023-07-10
AMZN,128.78,2023-07-11
GOOGL,116.332223163186,2023-07-11
META,296.477796791041,2023-07-11
MSFT,326.244182338547,2023-07-11
NVDA,42.3767746178147,2023-07-11
AMZN,130.8,2023-07-12
GOOGL,118.109879638021,2023-07-12
META,307.460664652991,2023-07-12
MSFT,330.885608579896,2023-07-12
NVDA,43.8727781929324,2023-07-12
AMZN,134.3,2023-07-13
GOOGL,123.681194064737,2023-07-13
META,311.505938155085,2023-07-13
MSFT,336.243364875407,2023-07-13
NVDA,45.9463970428786,2023-07-13
AMZN,134.68,2023-07-14
GOOGL,124.555125739516,2023-07-14
META,306.993520047098,2023-07-14
MSFT,338.775051916143,2023-07-14
NVDA,45.4387351750363,2023-07-14
AMZN,133.56,2023-07-17
GOOGL,123.790435524084,2023-07-17
META,308.732888260529,2023-07-17
MSFT,339.255876199073,2023-07-17
NVDA,46.4300748854684,2023-07-17
AMZN,132.83,2023-07-18
GOOGL,122.906572807546,2023-07-18
META,310.154200572076,2023-07-18
MSFT,352.758207082998,2023-07-18
NVDA,47.4623873057066,2023-07-18
AMZN,135.36,2023-07-19
GOOGL,121.188502583265,2023-07-19
META,314.090142357897,2023-07-19
MSFT,348.430788536624,2023-07-19
NVDA,47.0456648669464,2023-07-19
AMZN,129.96,2023-07-20
GOOGL,118.37801776551,2023-07-20
META,300.682098244077,2023-07-20
MSFT,340.374528612422,2023-07-20
NVDA,45.4897012286977,2023-07-20
AMZN,130.0,2023-07-21
GOOGL,119.192363189736,2023-07-21
META,292.472280276683,2023-07-21
MSFT,337.332579067352,2023-07-21
NVDA,44.2795072878375,2023-07-21
AMZN,128.8,2023-07-24
GOOGL,120.691950495322,2023-07-24
META,289.838379839202,2023-07-24
MSFT,338.647486290059,2023-07-24
NVDA,44.5823056066489,2023-07-24
AMZN,129.13,2023-07-25
GOOGL,121.367261334924,2023-07-25
META,292.681004462295,2023-07-25
MSFT,344.407564944757,2023-07-25
NVDA,45.6485953959947,2023-07-25
AMZN,128.15,2023-07-26
GOOGL,128.378576816673,2023-07-26
META,296.75609570519,2023-07-26
MSFT,331.44493478657,2023-07-26
NVDA,45.4217464904825,2023-07-26
AMZN,128.25,2023-07-27
GOOGL,128.507680359538,2023-07-27
META,309.816266176323,2023-07-27
MSFT,324.526952756653,2023-07-27
NVDA,45.8694482951938,2023-07-27
AMZN,132.21,2023-07-28
GOOGL,131.665751638853,2023-07-28
META,323.502609204292,2023-07-28
MSFT,332.033699214649,2023-07-28
NVDA,46.7188825228826,2023-07-28
AMZN,133.68,2023-07-31
GOOGL,131.804786223477,2023-07-31
META,316.664407313774,2023-07-31
MSFT,329.629577799996,2023-07-31
NVDA,46.6978965007867,2023-07-31
AMZN,131.69,2023-08-01
GOOGL,130.642854337692,2023-08-01
META,320.749437803604,2023-08-01
MSFT,330.041712899651,2023-08-01
NVDA,46.4760442672021,2023-08-01
AMZN,128.21,2023-08-02
GOOGL,127.494714100136,2023-08-02
META,312.400470379135,2023-08-02
MSFT,321.367250325967,2023-08-02
NVDA,44.2395339124169,2023-08-02
AMZN,128.91,2023-08-03
GOOGL,127.564231392448,2023-08-03
META,311.287274722539,2023-08-03
MSFT,320.542980126658,2023-08-03
NVDA,44.4853701712539,2023-08-03
AMZN,139.57,2023-08-04
GOOGL,127.226575972647,2023-08-04
META,308.842219976802,2023-08-04
MSFT,321.64200705907,2023-08-04
NVDA,44.650260344864,2023-08-04
AMZN,142.22,2023-08-07
GOOGL,130.622992254174,2023-08-07
META,314.636800939261,2023-08-07
MSFT,323.928375588107,2023-08-07
NVDA,45.3862701197967,2023-08-07
AMZN,139.94,2023-08-08
GOOGL,130.493888711309,2023-08-08
META,310.740616141175,2023-08-08
MSFT,319.944402958111,2023-08-08
NVDA,44.6342709946958,2023-08-08
AMZN,137.85,2023-08-09
GOOGL,128.765887445269,2023-08-09
META,303.355755669294,2023-08-09
MSFT,316.195936099347,2023-08-09
NVDA,42.5256754412566,2023-08-09
AMZN,138.56,2023-08-10
GOOGL,128.795680570545,2023-08-10
META,303.88253575679,2023-08-10
MSFT,316.882827932105,2023-08-10
NVDA,42.3597859332609,2023-08-10
AMZN,138.41,2023-08-11
GOOGL,128.66657702768,2023-08-11
META,299.807444513895,2023-08-11
MSFT,314.998781762255,2023-08-11
NVDA,40.8278063202646,2023-08-11
AMZN,140.57,2023-08-14
